ID	Name	EventType	Odds	SkillID	SkillLevel	SkillCaster	SkillTarget	EventMask1	EventMask2	Save	Useage	EventSkillID	EventSkillLevel	AngleFlag	BeginAngle	EndAngle
1196	五毒_凤凰蛊不死效果	BeHit	1024	9480	1	EventCaster	EventCaster	131564	0	0	9	0	0	0	0	0
1197	逐虎驱狼_白陶_双生协调被打断	BeHitOTAction	1024	10345	1	EventCaster	EventCaster	2097153	0	0	0	0	0	0	0	0
1199	盾刀20%减伤	Hit	1024	19	1	EventCaster	EventCaster	1	0	0	苍云	0	0	0	0	0
1200	盾刀20%减伤	BeHit	1024	13125	1	EventCaster	EventCaster	131567	0	0	14	0	0	0	0	0
1201	恋战_攻击叠会心	Hit	1024	13127	1	EventCaster	EventCaster	12	0	0	14	0	0	0	0	0
1202	恋战_会心删会心buff	CriticalStrike	1024	13128	1	EventCaster	EventCaster	524	0	0	14	0	0	0	0	0
1203	寒甲_招架后提升自身AP	Parry	1024	13135	1	EventCaster	EventCaster	131078	0	0	14	0	0	0	0	0
1204	铿锵_招架后回复自身怒气	Parry	1024	13137	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1205	坚铁_被击叠加提升招架率buff	BeHit	1024	13139	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1206	坚铁_招架后删除招架率buff	Parry	1024	13140	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1207	盾立_被击回复怒气	BeHit	1024	13183	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1208	逐虎驱狼_史思明_阎罗附体反噬	Cast	1024	13196	1	EventCaster	EventCaster	12798	0	0	0	0	0	0	0	0
1209	逐虎驱狼_白陶_技能被打断	BeHitOTAction	1024	13226	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
1210	苍云防御阵法第四重被击	BeHit	1024	13237	1	EventCaster	EventTarget	131564	0	0	14	0	0	0	0	0
1211	苍云防御阵法第六重重伤	BeKill	1024	13239	1	EventCaster	EventTarget	131583	0	0	14	0	0	0	0	0
1212	逐虎驱狼_史思明_被监视读条触发BOSS技能	Cast	1024	13246	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
1213	逐虎驱狼_史思明_无懈可击抵挡伤害	BeHit	1024	13294	1	EventCaster	EventCaster	131564	0	0	0	0	0	0	0	0
1214	苍云攻击阵第四重队友会心自身回怒	CriticalStrike	1024	13330	1	EventCaster	EventCaster	131084	0	0	14	0	0	0	0	0
1215	苍云攻击阵第六重被击加攻击	BeHit	1024	13332	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1216	少林_罗汉金身_被击几率回血	BeHit	102	13353	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
1217	慑服被击消失	BeHit	1024	13375	1	EventCaster	EventCaster	131078	0	0	14	0	0	0	0	0
1218	盾挡被击删buff	Parry	1024	13393	1	EventCaster	EventCaster	131084	0	0	14	0	0	0	0	0
1219	盾飞打断	HitOTAction	1024	13396	1	EventCaster	EventTarget	0	0	0	14	13398	0	0	0	0
1220	蝎心触发尾后针	CriticalStrike	1024	9445	1	EventCaster	EventCaster	0	0	0	9	9332	0	0	0	0
1221	蝎心触发尾后针2	CriticalStrike	1024	9445	1	EventCaster	EventCaster	0	0	0	9	9405	0	0	0	0
1222	苍云MT4件套属性	BeHit	102	1322	13	EventCaster	EventCaster	131564	0		16	0	0		0	0
1223	破军套装加破防13	Hit	1024	4970	13	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1224	再临·雪峦	Hit	1024	9378	19	EventCaster	EventCaster	135660	0	0	16	0	0	0	0	0
1225	再临·照山	Hit	1024	9378	20	EventCaster	EventCaster	135660	0	0	16	0	0	0	0	0
1226	90橙武_分山劲	Cast	31	13410	1	EventCaster	EventCaster	131084	0		16	0	0		0	0
1227	90橙武_铁骨衣	Cast	31	13410	2	EventCaster	EventCaster	131084	0		16	0	0		0	0
1228	删除蚀肌弹延迟buff	Cast	1024	3354	3	EventCaster	EventCaster	536870912	0	0	10	0	0		0	0
1229	苍云盾墙姿态被击	BeHit	1024	13457	1	EventCaster	EventCaster	492	0	0	14	0	0	0	0	0
1230	盾墙下被击触发盾压	Parry	1024	13460	1	EventCaster	EventCaster	492	0	0	14	0	0	0	0	0
1231	80橙武_分山劲	Cast	31	13410	3	EventCaster	EventCaster	131084	0		16	0	0		0	0
1232	80橙武_铁骨衣	Cast	31	13410	4	EventCaster	EventCaster	131084	0		16	0	0		0	0
1233	70橙武_分山劲	Cast	31	13410	5	EventCaster	EventCaster	131084	0		16	0	0		0	0
1234	70橙武_铁骨衣	Cast	31	13410	6	EventCaster	EventCaster	131084	0		16	0	0		0	0
1235	太原_通用被治疗处理	BeHit	1024	13552	1	EventTarget	EventCaster	4096	0	0	0	0	0	0	0	0
1236	短期禁止怒气消耗	Cast	1024	13561	1	EventCaster	EventCaster	1073741824	0	0	14	0	0	0	0	0
1237	外功伤害技触发血影	Hit	1024	13565	1	EventCaster	EventTarget	537001984	0	0	14	0	0	0	0	0
1238	丐帮特殊武器	Hit	102	13640	1	EventCaster	EventTarget	131564	0	0	16	0	0	0	0	0
1239	七秀_鹊踏期间闪避回蓝	Dodge	1024	13679	1	EventCaster	EventCaster	131084	0	0	4	0	0	0	0	0
1240	幽月轮会心后回能13663	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13663	0		0	0
1241	幽月轮会心后回能13664	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13664	0		0	0
1242	幽月轮会心后回能13665	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13665	0		0	0
1243	幽月轮会心后回能13666	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13666	0		0	0
1244	幽月轮会心后回能13667	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13667	0		0	0
1245	幽月轮会心后回能13668	CriticalStrike	1024	4474	1	EventCaster	EventCaster	0	0		8	13668	0		0	0
1247	天策_风虎奇穴_被击添加计数buff	Cast	1024	13805	1	EventCaster	EventCaster	12	0	0	1	0	0	0	0	0
1248	明教场景_赤日轮三段被击2	BeHit	1024	7689	1	EventCaster	EventTarget	0	0		15	13674	0		0	0
1249	明教场景_赤日轮三段被击3	BeHit	1024	7689	1	EventCaster	EventTarget	0	0		15	13671	0		0	0
1250	引仙水榭_剑姬阵_被击回血	BeHit	1024	14007	1	EventCaster	EventCaster	480	0	0	0	0	0	0	0	0
1251	引仙水榭_剑姬阵_被击回血高级	BeHit	1024	14007	2	EventCaster	EventCaster	480	0	0	0	0	0	0	0	0
1252	新建	Hit	1024	19	1	EventCaster	EventCaster	1	0	0	长歌	0	0	0	0	0
1254	妙意_命中低气血目标自身会心会效提高	Hit	1024	14241	1	EventCaster	EventTarget	131136	0	0	17	0	0	0	0	0
1255	掷杯_命中低气血目标自身疗伤成效提高10%	Cast	1024	14243	1	EventCaster	EventTarget	4096	0	0	17	0	0	0	0	0
1256	凝绝_疗伤招式会心后增加5%加速率	CriticalStrike	1024	14245	1	EventCaster	EventCaster	4096	0	0	17	0	0	0	0	0
1257	寒梅_被击删除寒梅减伤buff	BeHit	1024	14250	1	EventCaster	EventCaster	492	0	0	17	0	0	0	0	0
1258	气略_宫立刻伤害	Cast	1024	14310	1	EventCaster	EventTarget	0	0	0	17	14302	0	0	0	0
1259	气略_商dot立刻伤害	Cast	1024	14311	1	EventCaster	EventTarget	0	0	0	17	14065	0	0	0	0
1260	气略_角dot立刻伤害	Cast	1024	14312	1	EventCaster	EventTarget	0	0	0	17	14066	0	0	0	0
1261	广雅_宫吟唱会心刷新dot	Hit	1024	14338	1	EventCaster	EventTarget	0	64	0	17	0	0	0	0	0
1262	广雅_移动宫会心刷新dot	CriticalStrike	0	14338	1	EventCaster	EventTarget	0	0	0	17	14474	0	0	0	0
1263	羽_轻羽_删除一次性减伤	BeHit	1024	14340	1	EventCaster	EventCaster	492	0	0	17	0	0	0	0	0
1264	羽治疗_轻羽_删除一次性减伤	BeHit	1024	14358	1	EventCaster	EventCaster	492	0	0	17	0	0	0	0	0
1265	寸光阴_宫治疗吟唱会心几率刷新目标小队buff	Hit	1024	14407	1	EventCaster	EventTarget	0	512	0	17	0	0	0	0	0
1266	洪声_宫hot立刻治疗效果	Cast	1024	14417	1	EventCaster	EventTarget	0	0	0	17	14303	0	0	0	0
1267	洪声_商hot立刻治疗效果	Cast	1024	14418	1	EventCaster	EventTarget	0	0	0	17	14138	0	0	0	0
1268	洪声_角hot立刻治疗效果	Cast	1024	14419	1	EventCaster	EventTarget	0	0	0	17	14139	0	0	0	0
1269	治疗阵法第四重被疗伤会心	BeCriticalStrike	1024	14427	1	EventCaster	EventCaster	4096	0	0	17	0	0	0	0	0
1270	治疗阵法第六重攻击会心	BeCriticalStrike	1024	14428	1	EventCaster	EventCaster	131564	0	0	17	0	0	0	0	0
1271	治疗阵法清楚第6重buff效果	Cast	1024	14431	1	EventCaster	EventCaster	135660	0	0	17	0	0	0	0	0
1272	输出阵法第四重会心提高阵眼会效	CriticalStrike	1024	14434	1	EventCaster	EventCaster	131564	0	0	17	0	0	0	0	0
1273	输出阵法第六重被会心提高阵眼破防	BeCriticalStrike	1024	14435	1	EventCaster	EventCaster	131564	0	0	17	0	0	0	0	0
1274	输出阵法第五重阵眼会心给小队成员叠加会心	CriticalStrike	1024	14436	1	EventCaster	EventCaster	536870912	0	0	17	0	0	0	0	0
1275	阴山大草原_被治疗处理_治疗吸收盾	BeHit	1024	14440	1	EventTarget	EventCaster	4096	0	0	0	0	0	0	0	0
1276	天音知脉_被击删除御效果	BeHit	1024	14471	1	EventCaster	EventCaster	131564	0	0	17	0	0	0	0	0
1277	梅花三弄过量治疗事件	OverHeal	1024	14536	1	EventCaster	EventTarget	0	8	0	17	0	0	0	0	0
1278	梅花三弄过量治疗盾被击删除	BeHit	1024	14537	1	EventCaster	EventCaster	131564	0	0	17	0	0	0	0	0
1279	T0长歌施展技能10%几率提高阴性内功AP	Cast	102	14539	1	EventCaster	EventCaster	64	0		16	0	0		0	0
1280	清绝影歌期间假死	BeHit	1024	14599	1	EventCaster	EventCaster	131565	0	0	17	0	0	0	0	0
1281	藏剑_如风_外功会心延长加速时间	CriticalStrike	1024	14606	1	EventCaster	EventCaster	4	0	0	6	0	0	0	0	0
1282	藏剑_片玉_被击判定血量	BeHit	1024	14608	1	EventCaster	EventCaster	131564	0	0	6	0	0	0	0	0
1283	山色_会心后回复10点怒气	CriticalStrike	1024	14610	1	EventCaster	EventCaster	0	0	0	6	2896	0	0	0	0
1284	山色_夕照会心后回复10点怒气	CriticalStrike	1024	14610	1	EventCaster	EventCaster	0	0	0	6	2897	0	0	0	0
1285	峰聚_耗剑气技能施展后删除buff	Cast	1024	14612	1	EventCaster	EventCaster	536870912	0	0	6	0	0	0	0	0
1286	泉韵_被击判定血量	BeHit	1024	14614	1	EventCaster	EventCaster	131564	0	0	6	0	0	0	0	0
1287	雾锁_外功招式会心下一个招式无视目标防御等级	Hit	1024	14621	1	EventCaster	EventCaster	0	0	0	6	2896	0	0	0	0
1288	雾锁_删除无视目标防御等级buff	Cast	1024	14622	1	EventCaster	EventCaster	12	0	0	6	0	0	0	0	0
1289	太极无极会心回豆	CriticalStrike	0	336	1	EventCaster	EventCaster	0	0	0	3	0	0		0	0
1290	笑醉狂期间被击回复5%气血	BeHit	512	14630	1	EventCaster	EventCaster	131564	0	0	7	0	0	0	0	0
1291	砚悬_施展技能删除会心buff	Cast	1024	14638	1	EventCaster	EventCaster	4224	0	0	2	0	0	0	0	0
1292	涓流_会心斩杀	Hit	1024	14644	1	EventCaster	EventTarget	492	0	0	2	0	0	0	0	0
1293	万花_新毫针_被击回血	BeHit	1024	14646	1	EventCaster	EventCaster	131564	0	0	2	0	0		0	0
1294	局针会心添加毫针	Hit	1024	14663	1	EventCaster	EventTarget	0	0	0	2	137	0	0	0	0
1295	提针会心添加毫针	Hit	1024	14663	1	EventCaster	EventTarget	0	0	0	2	138	0	0	0	0
1296	寒耀月打断事件	HitOTAction	1024	14693	1	EventCaster	EventTarget	0	0	0	8	3961	0	0	0	0
1297	明教_无明魂锁_50%以下被打后醒	BeHit	1024	14700	1	EventCaster	EventCaster	131564	0	0	8	0	0	0	0	0
1298	被控状态下10%减伤判定	BeHit	1024	14704	1	EventCaster	EventCaster	137215	0	0	4	0	0	0	0	0
1299	招式会心降低梵音1秒调息时间	CriticalStrike	0	14712	1	EventCaster	EventCaster	4588	0	0	4	0	0	0	0	0
1300	招式会心触发拿云可施展	Hit	307	14749	1	EventCaster	EventCaster	32	0	0	5	0	0	0	0	0
1301	施展伤害技能删除捕风的会心buff	Cast	1024	14751	1	EventCaster	EventCaster	32	0	0	5	0	0	0	0	0
1302	罗汉金身被击15%几率解除控制	BeHit	204	14756	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
1303	罗汉金身被击30%几率解除控制	BeHit	307	14756	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
1304	罗汉金身被击50%解除控制	BeHit	410	14756	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
1305	施展伤害技能刷新捉影计时buff	Cast	1024	14760	1	EventCaster	EventCaster	131104	0	0	5	0	0	0	0	0
1306	被击删除无尘35%减伤	BeHit	1024	14790	1	EventCaster	EventCaster	131564	0	0	5	0	0	0	0	0
1307	舍身期间目标被击回血自身回血	BeHit	512	14797	1	EventCaster	EventCaster	492	0	0	5	0	0	0	0	0
1308	至武_低气血值重置守如山	BeHit	1024	14803	1	EventCaster	EventCaster	131564	0	0	1	0	0	0	0	0
1309	山居听雷会心回复5点剑气	CriticalStrike	1024	14812	1	EventCaster	EventCaster	0	0	0	6	1707	0	0	0	0
1310	断潮会心后下一个云飞不消耗剑气	CriticalStrike	0	14813	1	EventCaster	EventCaster	0	0	0	6	1651	0	0	0	0
1311	明教_记录_圣明佑日	Cast	1024	14876	1	EventCaster	EventCaster	0	0		8	4033	0		0	0
1312	明教_记录_圣明佑月	Cast	1024	14875	1	EventCaster	EventCaster	0	0		8	4034	0		0	0
1313	明教_记录_破魔日	Cast	1024	14876	1	EventCaster	EventCaster	0	0		8	4037	0		0	0
1314	明教_记录_破魔月	Cast	1024	14875	1	EventCaster	EventCaster	0	0		8	4038	0		0	0
1315	明教_记录_生死劫·日	Cast	1024	14876	1	EventCaster	EventCaster	0	0		8	4035	0		0	0
1316	明教_记录_生死劫·月	Cast	1024	14875	1	EventCaster	EventCaster	0	0		8	4036	0		0	0
1317	明教_记录_记录日月值	Hit	1024	14877	1	EventCaster	EventCaster	112	0	0	8	0	0	0	0	0
1318	啸如虎_被会心延长持续时间1秒	BeCriticalStrike	1024	14878	1	EventCaster	EventCaster	131564	0	0	1	0	0	0	0	0
1319	人剑减伤被击删除一层	BeHit	1024	14891	1	EventCaster	EventCaster	492	0	0	3	0	0	0	0	0
1320	蝎心会心删除会心buff	CriticalStrike	1024	14899	1	EventCaster	EventCaster	0	8	0	1	0	0	0	0	0
1321	石虎被击判定血量	BeHit	1024	14900	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1322	血怒被击回血	BeHit	1024	14902	1	EventCaster	EventCaster	131564	0	0	14	0	0	0	0	0
1323	判定目标气血添加无视防御效果	Hit	1024	14904	1	EventCaster	EventTarget	12	0	0	14	0	0	0	0	0
1324	删除无视目标30外防buff	Hit	1024	14905	1	EventCaster	EventCaster	12	0	0	14	0	0	0	0	0
1325	外功招式会心延长血怒持续时间	CriticalStrike	1024	14906	1	EventCaster	EventCaster	12	0	0	14	0	0	0	0	0
1326	夕照会心叠加增益破防	Hit	1024	14621	1	EventCaster	EventCaster	0	0	0	6	2897	0	0	0	0
1327	明教_会心_圣明佑日	Cast	1024	14913	1	EventCaster	EventCaster	0	0		8	4033	0		0	0
1328	明教_会心_圣明佑月	Cast	1024	14913	2	EventCaster	EventCaster	0	0		8	4034	0		0	0
1329	明教_会心_破魔日	Cast	1024	14913	1	EventCaster	EventCaster	0	0		8	4037	0		0	0
1330	明教_会心_破魔月	Cast	1024	14913	2	EventCaster	EventCaster	0	0		8	4038	0		0	0
1331	明教_会心_生死劫·日	Cast	1024	14913	1	EventCaster	EventCaster	0	0		8	4035	0		0	0
1332	明教_会心_生死劫月	Cast	1024	14913	2	EventCaster	EventCaster	0	0		8	4036	0		0	0
1333	阴性内功会心删除月系	Cast	1024	14914	2	EventCaster	EventCaster	64	0	0	8	0	0	0	0	0
1334	阳性内功会心删除日系	Cast	1024	14914	1	EventCaster	EventCaster	32	0	0	8	0	0	0	0	0
1335	明教_瀚海_圣明佑日	Cast	1024	14918	1	EventCaster	EventCaster	0	0		8	4033	0		0	0
1336	明教_瀚海_圣明佑月	Cast	1024	14918	2	EventCaster	EventCaster	0	0		8	4034	0		0	0
1337	明教_瀚海_破魔日	Cast	1024	14918	1	EventCaster	EventCaster	0	0		8	4037	0		0	0
1338	明教_瀚海_破魔月	Cast	1024	14918	2	EventCaster	EventCaster	0	0		8	4038	0		0	0
1339	明教_瀚海_生死劫日	Cast	1024	14918	1	EventCaster	EventCaster	0	0		8	4035	0		0	0
1340	明教_瀚海_生死劫月	Cast	1024	14918	2	EventCaster	EventCaster	0	0		8	4036	0		0	0
1341	明教_心火叹	BeHit	1024	14925	1	EventCaster	EventCaster	131564	0	0	8	0	0	0	0	0
1342	剑主天地会心后下一招式伤害提高	CriticalStrike	1024	14935	1	EventCaster	EventCaster	0	0	0	4	30524	0	0	0	0
1343	释放技能后删除剑主的buff	Hit	1024	14936	1	EventCaster	EventCaster	64	0	0	4	0	0	0	0	0
1344	罗汉金身被击几率触发回豆和提高伤害	Cast	719	14955	1	EventCaster	EventCaster	32	0	0	5	0	0	0	0	0
1345	施展招式删除罗汉金身buff	Cast	1024	14961	1	EventCaster	EventCaster	492	0	0	5	0	0	0	0	0
1346	折叶笼花免死判定	BeHit	1024	14964	1	EventCaster	EventCaster	131564	0	0	2	0	0	0	0	0
1347	天地无极打断事件	HitOTAction	1024	14987	1	EventCaster	EventTarget	0	262144	0	3	0	0	0	0	0
1348	七星拱瑞_被击事件	BeHit	1024	14993	1	EventCaster	EventCaster	131564	0	0	3	0	0	0	0	0
1349	新_被击触发北斗	BeHit	1024	14998	1	EventCaster	EventCaster	131564	0	0	3	0	0	0	0	0
1350	群体隐身释放技能后现身	Cast	1024	15035	1	EventCaster	EventCaster	137215	0	0	10	0	0	0	0	0
1351	假死隐身判定技能	BeHit	1024	15036	1	EventCaster	EventCaster	131564	0	0	10	0	0	0	0	0
1352	释放技能后解除被动触发的假死隐身	Cast	1024	15037	1	EventCaster	EventCaster	137215	0	0	10	0	0	0	0	0
1353	弩攻击给自己叠加2%会心	CriticalStrike	1024	15049	1	EventCaster	EventCaster	492	0	0	10	0	0	0	0	0
1354	弩会心后删除叠加的会心buff	CriticalStrike	1024	15050	1	EventCaster	EventCaster	0	536870912	0	10	0	0	0	0	0
1355	千岛湖_打坐测试	BeHit	1024	15120	1	EventCaster	EventCaster	0	0	0	0	17	0	0	0	0
1356	阳春白雪切换姿态	Cast	1024	15091	1	EventCaster	EventCaster	4176	0	0	17	0	0	0	0	0
1357	伤害招式会心加速提高5%	CriticalStrike	1024	15100	1	EventCaster	EventCaster	131136	0	0	17	0	0	0	0	0
1358	特殊属性水·百川命中	Hit	1024	4877	14	EventCaster	EventCaster	4096	0	0	16	0	0	0	0	0
1359	特殊属性水·灭虚命中	Hit	1024	4877	15	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1360	特殊属性水·斩流命中	Hit	1024	4877	16	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1361	特殊属性水·封山命中	Hit	1024	4877	17	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1362	被击删除一层战八方减伤	BeHit	1024	15117	1	EventCaster	EventCaster	131564	0	0	1	0	0	0	0	0
1363	被击击倒目标	BeHit	154	15118	1	EventCaster	EventTarget	131564	0	0	5	0	0	0	0	0
1364	阴性伤害招式会心	CriticalStrike	1024	15130	1	EventCaster	EventCaster	64	0	0	4	0	0	0	0	0
1365	治疗会心回血	CriticalStrike	1024	19695	1	EventCaster	EventCaster	4096	0	0	4	0	0	0	0	0
1366	阴山大草原_摔跤_格挡被击	BeHit	1024	15126	1	EventCaster	EventCaster	1	0	0	0	28	0	0	0	0
1367	逐一击破判定AOE	PreCast	1024	26551	1	EventCaster	EventTarget	0	65536	0	10	0	0	0	0	0
1368	删除逐一击破伤害buff	Hit	1024	15151	1	EventCaster	EventCaster	264	0	0	10	0	0	0	0	0
1369	破军套装加破防14	Hit	1024	4970	14	EventCaster	EventCaster	131564	0	0	16	0	0	0	0	0
1370	再临·清音	Hit	1024	9378	21	EventCaster	EventCaster	135660	0	0	16	0	0	0	0	0
1371	再临·松风	Hit	1024	9378	22	EventCaster	EventCaster	135660	0	0	16	0	0	0	0	0
1372	90橙武莫问长歌	Cast	25	15183	4	EventCaster	EventCaster	64	0		16	0	0		0	0
1373	90橙武相知长歌	Cast	25	15184	4	EventCaster	EventCaster	4096	0		16	0	0		0	0
1374	剑出鸿蒙换buff	Cast	1024	15194	1	EventCaster	EventTarget	128	0	0	3	0	0	0	0	0
1375	施展疗伤招式删除献祭蝴蝶必会心效果	Hit	1024	15206	1	EventCaster	EventCaster	4096	0	0	9	0	0	0	0	0
1376	满堂势删会心	Hit	1024	15207	1	EventCaster	EventCaster	4160	0	0	4	0	0	0	0	0
1377	95橙武_傲血天策	Cast	31	1850	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1378	95橙武_铁牢天策	Cast	31	1851	4	EventCaster	EventCaster	131084	0		16	0	0		0	0
1379	95橙武_易经少林	Cast	69	1854	4	EventCaster	EventCaster	32	0		16	0	0		0	0
1380	95橙武_洗髓少林	Cast	31	1855	4	EventCaster	EventCaster	16	0		16	0	0		0	0
1381	95橙武_花间万花	Cast	31	1856	4	EventCaster	EventCaster	128	0		16	0	0		0	0
1382	95橙武_离经万花	Cast	61	1857	4	EventCaster	EventCaster	4096	0		16	0	0		0	0
1383	95橙武_气纯	Cast	25	1853	4	EventCaster	EventCaster	128	0		16	0	0		0	0
1384	95橙武_剑纯	Cast	31	1852	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1385	95橙武_冰心七秀	Cast	25	1858	4	EventCaster	EventCaster	64	0		16	0	0		0	0
1386	95橙武_云裳七秀	Cast	31	18977	2	EventCaster	EventTarget	4096	0		16	0	0		0	0
1387	95橙武_毒经五毒	Cast	89	3065	4	EventCaster	EventCaster	256	0		16	0	0		0	0
1388	95橙武_补天五毒	Cast	51	3066	4	EventCaster	EventCaster	4096	0		16	0	0		0	0
1389	95橙武_天罗唐门	Cast	25	3477	4	EventCaster	EventCaster	268	0		16	0	0		0	0
1390	95橙武_惊羽唐门	Cast	25	3476	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1391	95橙武_轻剑藏剑	Cast	25	1881	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1392	95橙武_重剑藏剑	Cast	37	1882	4	EventCaster	EventCaster	12	0		16	0	0		0	0
1393	95橙武_丐帮	Hit	15	6950	4	EventCaster	EventCaster	12	0	0	16	0	0	0	0	0
1394	95橙武_焚影明教	Cast	24	4940	4	EventCaster	EventCaster	96	0		16	0	0		0	0
1395	95橙武_明尊明教	Cast	25	4941	4	EventCaster	EventCaster	96	0		16	0	0		0	0
1396	95橙武_分山苍云	Cast	31	13410	7	EventCaster	EventCaster	131084	0		16	0	0		0	0
1397	95橙武_铁骨苍云	Cast	31	13410	8	EventCaster	EventCaster	131084	0		16	0	0		0	0
1398	95橙武_相知长歌	Cast	25	15184	1	EventCaster	EventCaster	4096	0		16	0	0		0	0
1399	95橙武_莫问长歌	Cast	25	15183	1	EventCaster	EventCaster	64	0		16	0	0		0	0
1400	阴风峡日常_盗宝贼被击	BeHit	1024	15191	1	EventCaster	EventCaster	1	0	0	0	0	0	0	0	0
1401	命中目标失去亦枯亦荣	Hit	1024	15442	1	EventCaster	EventTarget	32	0	0	5	0	0	0	0	0
1402	95橙戒触发1	Hit	1024	15721	1	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1403	95橙戒触发2	Hit	1024	15721	2	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1404	95橙戒触发3	Hit	1024	15721	3	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1405	95橙戒触发4	Hit	1024	15721	4	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1406	95橙戒触发5	Hit	1024	15721	5	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1407	95橙戒触发6	Hit	1024	15721	6	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1408	95橙戒触发7	Hit	1024	15721	7	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1409	95橙戒触发8	Hit	1024	15721	8	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1410	95橙戒触发9	Hit	1024	15721	9	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1411	五毒门派跟宠加血	BeHit	1024	15743	1	EventTarget	EventCaster	4096	0	0	15	0	0	0	0	0
1412	繁音急节被击加闪避	BeHit	1024	15756	1	EventCaster	EventCaster	131086	0	0	4	0	0	0	0	0
1413	闪避删除雾雨效果	Dodge	1024	15757	1	EventCaster	EventCaster	131086	0	0	4	0	0	0	0	0
1414	95橙戒触发治疗1	Hit	1024	15831	1	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1415	95橙戒触发治疗2	Hit	1024	15831	2	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1416	95橙戒触发治疗3	Hit	1024	15831	3	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1417	95橙戒触发治疗4	Hit	1024	15831	4	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1418	95橙戒触发治疗5	Hit	1024	15831	5	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1419	95橙戒触发治疗6	Hit	1024	15831	6	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1420	95橙戒触发治疗7	Hit	1024	15831	7	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1421	95橙戒触发治疗8	Hit	1024	15831	8	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1422	95橙戒触发治疗9	Hit	1024	15831	9	EventCaster	EventCaster	4606	0	0	16	0	0	0	0	0
1423	苍云特殊武器_被击响应	BeHit	1024	15991	1	EventCaster	EventTarget	133118	0	0	16	0	0	0	0	0
1424	方士攻击触发	Hit	256	16083	1	EventCaster	EventTarget	492	0	0	16	0	0	0	0	0
1425	方士受击触发	BeHit	256	16087	1	EventCaster	EventCaster	0	0	0	16	16059	1	0	0	0
1426	丐帮无咎被击重置龙啸	BeHit	1024	16106	1	EventCaster	EventCaster	131564	0	0	7	0	0	0	0	0
1427	触发普通攻击带特效判定	Cast	1024	16421	1	EventCaster	EventCaster	543	0	0	18	0	0	0	0	0
1428	沉秋风会心挂Dot	CriticalStrike	1024	16485	1	EventCaster	EventTarget	524288	0	0	18	0	0	0	0	0
1429	Miss触发碎江天	BeMiss	1024	16607	1	EventCaster	EventCaster	493	0	0	18	0	0	0	0	0
1430	施展招式解除不可选中效果	Cast	1024	16669	1	EventCaster	EventCaster	2147614720	0	0	18	0	0	0	0	0
1431	阵法四重小队成员会心回复能量	CriticalStrike	1024	16680	1	EventCaster	EventCaster	492	0	0	18	0	0	0	0	0
1432	阵法五重小队成员会心几率提高	Cast	1024	16676	1	EventCaster	EventCaster	536870912	0	0	18	0	0	0	0	0
